age,gender,region_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
15,0,1,0,6286,0,1,1,13,66.49,44991.07,377,0,1,1,2,2,1
54,1,2,0,6286,1,2,0,15,30.42,49030.56,350,1,0,1,4,7,0
12,1,1,0,6286,1,2,1,20,117.08,10740.4,357,0,1,1,3,5,0
38,0,0,0,6286,1,2,2,9,174.78,24891.48,377,0,1,1,0,1,1
11,0,0,1,3251,0,0,0,16,488.97,47710.88,403,0,1,1,3,3,1
57,0,1,1,3264,1,1,0,12,34.91,47536.49,353,1,0,0,1,1,0
59,0,1,0,6286,0,1,0,11,33.05,35055.84,380,0,1,1,3,1,1
21,0,0,0,6286,0,2,1,23,32.7,14071.9,372,0,1,1,0,3,1
36,0,1,1,1292,1,2,1,15,817.69,40393.86,357,1,0,1,3,0,1
38,0,2,1,2725,1,2,0,11,63.92,45124.03,794,0,1,0,1,3,1
25,0,1,1,4792,0,1,2,18,677.27,50951.93,802,0,1,0,1,6,0
22,0,0,1,2005,2,1,2,22,35.28,1317.35,380,0,1,1,0,7,1
31,1,0,1,5254,0,1,0,11,43.09,19209.67,346,1,0,1,3,2,1
11,0,0,0,6286,0,2,2,15,33.33,20963.55,802,0,1,0,1,2,0
41,0,1,1,4787,2,1,1,5,37.33,47379.42,349,0,1,1,0,0,0
28,0,1,1,6286,0,2,0,14,291.18,14737.51,403,1,0,1,0,2,1
11,0,2,0,6286,0,1,2,10,274.08,25305.84,357,1,1,1,3,3,1
16,1,0,0,6286,1,1,2,3,226.99,28426.3,347,1,1,1,4,0,0
30,1,1,1,4511,2,1,0,16,58.9,38478.65,346,1,0,0,1,0,1
63,0,0,0,6286,2,0,1,16,455.32,49789.54,354,0,1,0,1,4,0
17,0,0,1,3748,1,0,1,22,332.79,12153.31,346,1,0,0,1,1,1
23,0,2,1,241,1,1,0,6,37.42,7565.97,372,1,0,0,1,2,1
35,1,0,1,6230,1,1,2,13,167.36,37036.84,802,0,1,0,1,0,0
43,0,0,0,6286,2,1,1,16,222.87,45707.89,802,1,0,0,1,2,1
31,1,0,1,51,0,1,0,5,113.63,7753.31,799,0,1,0,1,3,0
34,0,0,1,5051,2,0,1,7,1642.928394934075,37820.18,372,1,0,0,1,3,1
18,1,0,1,4493,0,0,2,20,277.1,17078.15,349,1,0,0,1,3,0
56,0,1,0,6286,2,1,0,16,297.97,26655.85,380,1,0,1,2,0,1
44,1,2,0,6286,0,2,0,18,457.76,83749.77,358,0,1,0,1,6,0
13,1,1,1,3732,1,2,0,24,32.89,16719.3,376,1,0,1,4,3,1
32,0,0,1,810,2,2,2,22,182.82,2841.33,355,1,0,0,1,1,1
11,1,1,1,1503,1,0,0,12,1259.57,3413.7,582,0,1,0,1,5,0
47,1,1,1,6153,2,2,1,5,136.03,17149.51,349,1,0,1,2,1,0
38,1,0,1,6286,0,2,0,11,535.45,11172.29,375,0,1,0,1,2,0
35,1,0,1,2844,2,2,2,21,30.14,24550.91,391,0,1,1,2,7,1
25,1,0,0,6286,2,2,2,17,356.33,36751.55,353,1,0,0,1,7,0
38,0,1,1,5907,0,2,0,15,81.09,45482.38,374,0,1,0,1,3,1
26,1,2,0,6286,1,2,2,13,172.01,27256.55,346,0,1,1,3,4,0
43,1,2,0,6286,2,2,2,15,39.42,21481.41,802,1,0,0,1,2,1
29,1,1,0,6286,2,1,1,11,1165.2824204131257,6528.61,346,0,1,1,4,3,0
60,1,1,0,6286,1,0,0,13,460.4,40180.21,357,1,0,0,1,2,1
13,1,1,1,1496,1,1,2,5,215.04,34890.67,351,1,1,0,1,0,0
25,0,2,1,6151,2,2,0,14,146.36,26659.21,351,0,1,1,2,2,1
32,0,1,1,4748,1,0,1,13,518.9,30593.03,801,1,0,0,1,0,1
43,0,1,0,6286,2,1,2,23,52.5,25360.7,800,0,1,0,1,0,1
26,0,1,0,6286,2,1,2,16,128.81,45597.41,354,0,1,1,0,7,1
33,1,1,1,6286,2,2,0,9,663.69,31984.93,346,0,1,0,1,2,1
60,1,0,0,6286,0,1,0,15,75.77,45524.71,377,1,0,0,1,0,1
58,0,2,0,6286,2,2,2,17,33.95,48413.82,375,1,0,0,1,2,1
17,0,2,0,6286,2,2,0,15,30.01,46119.32,616,0,1,0,1,2,1
39,0,1,0,6286,2,1,0,7,74.73,25794.14,346,1,0,0,1,3,1
43,1,0,0,6286,0,2,1,23,251.26,19606.81,357,1,0,1,2,0,1
24,0,0,1,806,2,2,0,16,292.55,50425.52,582,1,1,0,1,6,0
46,1,1,1,4495,1,1,2,19,269.48,9867.82,377,0,1,0,1,3,1
24,1,2,1,6286,2,2,1,20,157.37,24410.79,802,1,0,1,3,3,0
15,0,2,1,1318,0,2,0,15,371.23,47818.44,349,1,1,1,3,2,1
18,1,0,1,4739,0,1,1,12,33.91,41115.43,391,1,0,0,1,1,1
32,1,0,1,6286,0,2,1,18,599.96,13188.87,794,1,0,0,1,1,0
30,0,1,0,6286,2,1,1,11,90.49,31033.04,800,1,0,0,1,7,1
27,1,1,0,6286,2,2,1,5,105.31,10192.82,729,1,0,1,4,3,0
42,0,1,1,179,0,0,1,10,579.59,23869.54,354,1,1,0,1,1,0
61,0,1,1,1869,0,1,2,6,176.59,3991.15,382,1,0,1,0,3,1
61,0,1,0,6286,1,2,0,21,165.74,48824.05,729,1,0,1,4,3,1
39,1,0,0,6286,2,2,1,14,158.06,41374.77,349,0,1,0,1,7,0
47,1,1,1,2027,0,1,1,8,33.64,16429.79,729,1,0,0,1,0,1
61,0,1,0,6286,1,1,0,12,223.42,79873.92,410,1,1,0,1,8,0
51,1,1,0,6286,1,2,0,11,56.97,9049.17,336,1,0,1,2,4,0
27,0,2,1,1095,0,0,2,8,682.52,59000.87,349,1,1,0,1,5,0
60,0,0,0,6286,2,1,1,14,117.05,22621.99,391,1,0,0,1,1,0
21,0,1,0,6286,2,1,0,6,65.25,33417.55,358,0,1,1,0,1,1
28,1,2,0,6286,2,0,0,17,325.32,68100.54,354,1,0,1,0,5,0
64,0,1,1,2745,0,1,0,17,128.7,34795.36,403,1,0,1,0,0,1
49,0,1,1,3059,1,2,2,7,31.13,892.89,421,0,1,0,1,7,1
25,0,0,1,3343,0,1,1,16,205.66,25791.42,387,1,0,0,1,1,0
19,1,0,0,6286,1,1,1,11,194.11,5398.09,802,0,1,1,2,2,0
19,1,2,1,5222,0,1,0,21,33.31,31875.89,391,0,1,1,0,2,1
20,0,0,1,5774,1,2,0,17,37.04,26652.41,799,1,0,0,1,1,1
40,1,2,1,5639,0,0,0,4,605.7,13309.68,350,1,0,0,1,3,0
45,0,1,0,6286,2,1,1,16,300.23,37387.12,380,1,0,1,3,0,0
28,1,1,0,6286,2,2,1,15,300.48,21134.7,380,1,0,0,1,7,1
21,1,0,0,6286,0,1,1,8,30.24,33481.33,374,1,0,0,1,7,0
23,0,1,1,3680,1,2,1,16,30.69,26788.79,799,1,0,1,0,0,1
36,0,1,1,3231,2,1,2,14,127.83,1170.2,794,0,1,0,1,0,1
59,0,2,1,1073,2,0,0,18,239.38,14916.69,794,0,1,0,1,1,0
63,0,1,1,1466,0,2,1,18,95.27,44030.01,231,1,0,1,0,3,0
46,1,0,0,6286,2,2,2,15,74.82,2653.94,494,1,0,1,0,3,0
57,0,0,1,2142,0,1,0,14,31.01,12930.27,387,0,1,0,1,3,0
34,1,0,1,5048,2,0,2,8,259.85,3293.56,16,1,0,1,3,7,0
48,1,1,1,5799,2,1,2,1,33.05,28109.72,376,0,1,0,1,0,0
12,1,0,1,4716,2,2,1,7,77.9,22938.02,354,1,0,0,1,7,1
38,0,1,1,5106,2,1,1,9,1251.8495404226248,31275.12,358,0,1,0,1,2,0
42,0,1,0,6286,1,2,2,16,347.04,62702.0,347,1,1,0,1,6,0
42,1,1,1,4390,0,2,0,5,516.21,31170.27,351,1,0,0,1,2,0
33,1,1,0,6286,0,1,2,13,289.45,6667.84,376,1,0,0,1,3,1
56,0,2,1,3583,0,2,1,18,169.91,20511.04,375,1,0,0,1,1,1
17,1,0,0,6286,0,2,0,3,34.63,5756.1,801,1,0,0,1,2,0
25,0,1,1,4065,0,2,0,14,77.24,15333.97,351,0,1,0,1,1,1
61,0,0,0,6286,2,2,1,15,249.22,20620.16,391,1,1,1,4,1,1
13,0,0,0,6286,0,1,0,13,1268.168393429798,45046.55,372,1,1,0,1,3,1
62,1,0,0,6286,1,2,1,14,309.79,76482.1,78,1,0,0,1,4,0
45,1,0,1,2512,0,1,2,15,32.3,24489.86,376,1,0,1,2,1,0
51,1,2,0,6286,0,2,1,18,34.91,26671.78,729,1,0,0,1,8,0
31,0,0,1,5599,1,0,1,11,680.92,49126.5,403,1,1,0,1,2,1
41,0,2,0,6286,2,2,1,20,189.99,10250.52,372,1,0,1,4,7,1
41,1,1,0,6286,2,2,2,4,106.61,38239.25,380,0,1,0,1,2,1
21,1,0,1,854,0,2,2,18,149.84,57817.52,351,1,0,0,1,5,0
63,1,0,1,4138,0,2,0,10,233.98,45588.48,357,1,1,1,3,0,1
57,1,2,1,5553,2,0,0,7,486.75,26300.61,357,1,1,1,2,0,1
62,0,2,0,6286,1,2,0,13,244.8,33629.25,357,0,1,1,2,7,1
18,1,2,1,2231,1,0,2,17,407.28,30423.69,377,0,1,1,4,7,0
29,0,1,1,4302,0,0,2,16,1043.37,35945.31,349,0,1,1,4,7,0
64,0,0,1,6286,0,0,0,7,816.06,24343.04,354,0,1,0,1,3,0
25,0,0,1,1705,0,1,2,8,610.69,17811.78,347,1,1,1,4,0,1
55,1,0,0,6286,1,1,0,4,63.15,97629.06,351,0,1,0,1,6,0
41,0,0,1,3142,1,2,1,10,151.36,6659.38,374,1,0,0,1,2,1
38,0,2,1,2575,1,1,0,13,76.74,20603.55,802,0,1,1,3,0,1
48,0,1,1,1276,2,2,2,11,604.19,46519.67,799,0,1,0,1,2,1
26,1,2,0,6286,1,1,2,16,162.11,45983.69,403,0,1,1,2,1,1
22,0,0,0,6286,2,1,0,7,209.53,35159.65,374,1,0,1,3,3,1
60,1,1,1,2357,1,0,1,14,209.13,16452.62,372,0,1,0,1,0,1
18,0,0,0,6286,1,1,2,11,99.69,43579.63,387,0,1,1,4,3,1
28,1,1,1,114,0,2,1,13,186.93,59394.94,794,0,1,1,2,8,0
63,0,1,1,1287,2,1,0,23,34.01,11154.14,346,1,0,1,3,1,1
50,1,0,0,6286,2,1,0,6,430.46,5373.9,802,0,1,0,1,7,0
45,0,0,0,6286,0,2,1,18,34.4,16793.6,376,1,0,0,1,7,0
32,0,1,1,4359,2,2,1,12,935.963400019068,48920.57,382,1,0,1,2,1,0
41,0,1,1,4533,1,1,1,5,510.16,17151.77,391,1,0,1,4,2,0
43,1,2,0,6286,2,2,0,17,33.57,27342.0,801,0,1,0,1,2,0
27,1,1,0,6286,2,2,2,2,183.25,2955.0,351,0,1,0,1,4,0
45,0,1,1,356,0,1,1,18,293.54,9836.62,374,1,0,1,3,2,1
46,0,0,1,3399,1,2,0,16,73.01,83883.0,347,1,0,1,0,5,0
41,0,1,0,6286,0,2,1,10,473.74,35381.59,354,1,1,0,1,2,0
19,1,0,0,6286,2,2,0,4,91.81,40763.46,387,1,0,0,1,1,0
59,1,0,1,6286,2,2,2,5,297.39,42033.52,799,1,0,1,2,1,0
29,1,1,0,6286,1,2,0,11,1293.8547426974835,13934.24,355,1,0,0,1,1,1
25,1,1,0,6286,0,1,1,14,323.03,32584.5,374,1,0,1,3,2,0
25,0,1,0,6286,2,2,1,12,211.89,26161.75,387,1,1,0,1,0,1
23,1,2,0,6286,2,2,2,14,301.69,32831.32,350,1,0,0,1,0,0
17,0,2,1,4199,1,2,2,21,47.46,15420.61,347,1,0,1,3,2,0
41,1,2,0,6286,1,2,0,11,58.38,52163.03,360,1,0,0,1,8,0
36,0,0,0,6286,2,2,1,20,242.65,38988.13,355,1,0,1,4,0,0
14,0,2,0,6286,2,2,2,12,261.74,37374.55,799,1,0,1,2,0,1
35,0,1,0,6286,0,1,1,17,275.85,46502.93,376,1,1,1,4,3,0
38,0,1,1,2981,2,1,2,10,269.4,25401.53,794,1,1,1,4,2,1
17,1,1,0,6286,1,2,2,20,48.63,37491.01,802,1,0,1,2,0,1
41,0,0,1,5635,0,1,0,11,32.8,5376.25,382,0,1,0,1,1,1
27,1,0,0,6286,0,1,2,21,104.93,13669.31,350,1,0,0,1,1,0
36,1,2,1,4459,2,2,1,17,62.08,28118.1,382,0,1,0,1,0,1
54,0,1,1,4676,1,2,1,10,127.23,1972.99,380,1,0,0,1,3,0
33,0,0,0,6286,2,2,1,16,31.26,41571.85,351,1,0,1,0,2,0
56,0,1,0,6286,0,2,0,13,105.96,83727.45,349,0,1,1,0,5,0
42,1,0,0,6286,1,2,1,21,126.9,60284.55,729,0,1,1,2,8,0
15,0,2,0,6286,1,2,0,15,69.86,1179.47,802,1,0,0,1,0,1
44,1,0,1,1170,0,2,1,13,103.87,17926.33,354,1,0,0,1,0,0
25,1,1,1,3952,1,1,2,8,33.89,49053.45,375,1,0,1,3,1,0
15,0,2,0,6286,2,2,1,3,297.29,16412.06,800,1,0,0,1,4,0
25,0,1,0,6286,2,1,1,19,33.28,22113.54,357,1,0,0,1,3,1
48,1,1,1,6286,0,1,2,13,60.01,37503.42,354,0,1,1,0,0,0
23,0,0,1,1751,0,1,1,23,87.94,99507.46,360,0,1,1,3,6,0
31,1,0,1,5706,0,2,2,11,32.4,7039.68,376,1,0,1,2,7,0
26,1,0,0,6286,1,1,2,9,33.61,8112.89,380,0,1,1,0,3,0
24,0,1,1,5214,0,1,1,10,587.54,31781.75,582,1,0,1,3,5,0
18,0,1,1,5658,2,1,1,19,1042.7795150234542,49079.1,372,1,0,0,1,1,1
17,1,0,0,6286,2,2,2,19,198.85,51168.03,410,0,1,1,3,8,0
33,1,1,1,4490,0,1,2,4,69.49,34298.43,380,1,0,0,1,7,1
20,0,1,0,6286,2,2,2,13,31.65,82308.03,353,0,1,1,4,6,0
51,0,1,1,2307,1,2,0,11,413.08,47093.01,347,0,1,1,0,3,0
10,1,1,0,6286,0,1,1,20,369.88,2852.17,391,1,0,0,1,1,1
21,1,0,0,6286,1,1,0,9,93.41,33800.91,346,0,1,1,2,7,1
54,1,2,1,1668,0,2,1,22,144.43,31132.17,347,1,0,1,3,2,0
18,0,0,1,823,0,2,1,13,87.09,22682.85,354,1,0,1,4,1,1
45,0,0,0,6286,0,2,2,4,240.55,16559.03,800,0,1,0,1,7,1
31,0,1,0,6286,1,2,1,9,271.26,43112.32,377,1,0,1,0,7,1
37,1,1,1,3125,1,1,0,9,1503.26,25461.75,802,0,1,1,3,3,0
47,1,0,1,1721,2,2,0,11,31.03,29813.84,358,0,1,1,4,2,0
20,1,2,0,6286,2,2,0,16,244.33,94473.64,355,0,1,1,4,5,0
27,1,1,1,5392,2,2,0,10,919.7908341466386,77343.56,360,0,1,0,1,4,0
41,1,1,0,6286,1,2,1,18,32.39,13180.18,351,0,1,1,3,7,0
53,1,0,1,2752,1,1,2,8,655.62,43468.73,347,1,1,1,3,5,0
35,1,0,0,6286,0,1,1,7,315.85,46603.57,372,1,0,0,1,7,1
39,0,1,0,6286,2,0,1,13,236.28,5398.24,799,1,0,1,2,1,1
10,0,1,0,6286,2,2,0,6,402.25,8452.19,380,1,1,0,1,7,1
60,0,2,1,1982,1,1,2,13,1270.58,31189.06,222,1,0,1,2,7,0
61,1,0,1,6286,1,1,1,21,1237.7897675084364,37276.43,350,1,0,1,3,3,0
54,1,2,1,2962,2,1,1,11,657.31,19078.65,391,1,1,0,1,1,1
25,1,1,1,423,0,2,2,17,222.29,33016.95,350,1,0,0,1,1,1
33,0,0,1,3967,0,1,1,15,1237.34,35203.05,403,1,1,0,1,7,1
51,1,0,0,6286,1,2,1,14,224.51,44197.03,354,1,0,0,1,7,1
25,1,1,0,6286,1,1,2,16,334.07,36997.03,350,1,0,1,4,2,0
24,1,0,0,6286,1,0,0,7,391.19,1841.25,346,1,0,1,2,0,1
34,1,2,1,5665,2,1,2,20,53.13,1022.79,802,0,1,0,1,7,0
56,1,0,1,4683,1,1,2,11,203.83,28837.88,382,0,1,1,2,7,0
25,1,0,0,6286,2,2,0,16,138.54,12055.19,382,1,0,1,2,7,0
48,0,2,1,3093,0,2,0,2,1690.644911283454,30073.59,794,1,0,0,1,0,0
20,0,1,1,4054,2,2,1,4,725.56,34800.25,387,0,1,0,1,2,0
37,1,0,0,6286,2,1,0,1,39.17,49970.61,376,1,0,0,1,2,1
44,0,1,1,252,0,0,1,18,221.33,6735.31,353,0,1,0,1,2,1
52,1,2,1,4801,2,2,1,17,212.51,36483.82,646,1,0,1,0,0,1
42,0,0,0,6286,2,2,2,15,74.41,11675.42,794,1,0,1,2,7,0
45,0,1,1,3120,0,1,0,9,123.8,29395.99,354,1,0,1,4,3,1
42,1,0,1,1860,1,1,2,24,131.51,11764.65,403,0,1,0,1,2,1
57,0,0,1,4079,1,1,2,6,371.23,37096.33,346,1,1,0,1,4,0
15,0,0,1,3088,1,2,2,9,79.46,61571.91,799,0,1,1,3,4,0
10,1,1,0,6286,1,0,2,8,241.6,24734.06,802,1,0,0,1,3,1
21,0,0,1,4235,0,1,0,1,140.48,34218.93,801,1,0,0,1,3,0
20,1,0,0,6286,2,2,1,7,89.79,31863.18,802,0,1,1,3,3,1
37,0,2,0,6286,1,2,0,17,490.55,27301.12,802,1,0,1,3,8,0
15,0,0,1,2211,1,0,1,13,1185.7,3363.93,372,1,0,1,4,2,1
56,1,0,1,1206,0,1,1,20,512.84,41791.02,801,1,0,0,1,7,0
34,0,2,1,6286,0,1,2,8,803.39,34466.42,376,1,0,1,2,3,1
18,0,0,1,2617,2,1,0,3,251.85,49116.29,380,1,0,0,1,2,0
22,1,0,0,6286,0,1,1,22,211.55,22128.86,391,0,1,1,2,2,1
27,0,1,0,6286,1,1,0,12,34.66,15000.61,802,0,1,1,4,3,1
57,1,0,1,2100,1,0,1,11,1029.21,25166.35,802,1,0,1,4,2,1
27,0,0,0,6286,1,2,2,7,326.69,34178.15,802,1,0,1,0,7,1
23,1,1,1,3799,2,1,2,19,80.87,21712.36,802,1,0,0,1,3,0
51,1,0,1,6215,1,2,2,12,127.76,39103.13,372,1,0,0,1,3,1
43,0,1,0,6286,2,1,0,11,1155.873262818429,39871.69,375,1,0,1,4,1,1
47,1,0,0,6286,2,1,1,11,104.43,45174.14,382,0,1,0,1,1,1
43,0,1,0,6286,2,1,2,3,160.84,42068.74,802,1,0,0,1,0,1
25,1,2,0,6286,0,2,1,9,199.51,78914.06,799,0,1,0,1,5,0
30,0,2,0,6286,1,2,1,12,206.24,19278.57,376,0,1,1,0,3,0
45,0,0,1,3620,1,2,2,20,523.88,38097.37,346,1,0,0,1,2,1
40,1,1,0,6286,1,2,0,15,52.53,4007.91,360,0,1,0,1,4,0
21,1,0,1,886,1,2,1,19,103.57,49498.92,355,0,1,1,3,2,0
17,0,1,1,2117,1,2,2,21,1213.9777361267709,45778.63,374,1,0,1,3,7,1
17,0,1,0,6286,1,2,0,17,32.92,27231.85,391,0,1,1,3,3,1
56,0,0,1,2265,1,1,0,13,464.09,47993.48,802,1,0,0,1,3,1
62,0,1,1,4239,0,2,0,2,216.78,6496.61,349,0,1,0,1,7,1
45,0,0,1,5171,0,1,1,16,117.54,33464.07,346,0,1,0,1,0,1
16,1,1,1,5955,2,2,2,11,32.19,22590.03,802,0,1,0,1,0,0
16,1,1,0,6286,2,1,0,12,70.45,23072.31,375,0,1,0,1,7,1
61,1,1,0,6286,0,1,2,6,322.59,1770.27,625,1,1,0,1,4,0
47,0,0,0,6286,1,1,2,3,98.55,40435.75,372,0,1,0,1,2,1
12,0,1,1,262,2,2,0,10,111.14,21514.67,346,1,0,1,0,7,1
58,0,1,0,6286,2,0,2,5,438.68,31962.47,802,1,0,0,1,3,1
62,1,0,1,1392,1,1,2,18,235.09,87671.24,799,1,1,1,4,5,0
57,0,1,0,6286,1,1,0,2,242.2,75650.65,346,1,1,1,4,5,0
19,1,0,0,6286,0,1,1,19,98.39,8403.41,729,1,0,1,0,3,1
36,0,0,0,6286,0,1,0,15,327.25,38119.56,376,0,1,0,1,2,1
52,1,2,0,6286,1,2,1,19,75.55,16062.3,375,0,1,1,2,0,1
17,0,1,0,6286,0,2,0,24,112.19,12154.71,353,1,0,0,1,0,1
18,1,1,0,6286,0,1,0,7,306.35,31358.38,350,1,1,0,1,2,1
17,1,1,1,630,1,1,1,13,33.41,17790.85,799,0,1,0,1,4,0
53,1,0,0,6286,0,1,0,10,189.28,23854.75,801,0,1,1,2,0,1
55,1,0,0,6286,1,2,0,5,249.2,5618.21,729,1,1,0,1,6,0
16,1,2,1,5058,0,1,1,20,30.71,45665.53,380,0,1,1,0,1,1
41,0,0,0,6286,2,1,0,17,290.82,30291.03,801,1,1,1,2,3,1
62,0,1,1,5729,2,1,0,15,186.82,45725.55,799,0,1,1,4,7,1
23,0,2,0,6286,0,1,0,2,30.22,71707.27,360,0,1,1,3,4,0
47,1,2,1,6286,1,1,1,13,41.16,61727.22,351,1,0,0,1,8,0
55,0,1,0,6286,0,2,2,14,30.57,39737.97,589,1,0,0,1,7,1
18,0,1,0,6286,0,2,2,3,76.09,58759.72,346,0,1,1,3,5,0
13,1,1,0,6286,1,2,1,12,142.5,2468.4,350,1,0,1,3,7,1
23,0,2,1,2116,0,1,1,14,57.09,7006.98,372,0,1,1,4,2,0
35,0,1,1,704,1,2,1,23,258.56,11700.08,375,1,0,1,0,0,0
35,0,1,1,6286,1,1,0,13,975.84,43387.38,375,0,1,0,1,3,1
22,1,1,0,6286,1,2,2,5,334.66,43540.92,377,1,0,0,1,2,1
30,1,1,1,2183,0,2,1,20,31.26,47432.94,354,1,0,1,3,7,1
27,0,1,0,6286,1,1,2,11,350.56,46500.2,802,1,1,0,1,1,0
19,0,1,0,6286,1,2,2,4,30.68,39449.17,355,1,0,0,1,3,0
42,0,1,0,6286,1,0,1,5,458.91,45848.88,353,0,1,1,2,1,1
23,0,1,1,6286,2,1,0,25,191.17,45317.64,800,0,1,0,1,2,1
53,1,1,1,58,2,1,1,9,149.57,31938.68,349,0,1,1,0,5,0
14,0,0,0,6286,2,1,1,14,149.53,13990.75,377,0,1,0,1,2,1
10,0,1,0,6286,2,1,2,18,52.08,42537.36,355,0,1,0,1,7,1
23,1,0,0,6286,0,2,0,4,312.72,11952.55,794,0,1,1,4,7,1
42,1,0,1,761,0,1,1,9,101.58,28375.09,800,1,0,0,1,3,0
35,1,0,1,833,0,2,2,12,82.93,49066.87,391,0,1,1,2,2,1
32,1,0,1,4711,0,0,2,24,2120.2998521410746,46335.97,355,1,0,0,1,1,0
34,0,1,1,4864,2,2,0,16,81.32,17629.14,387,1,0,0,1,7,0
46,1,2,1,3472,1,1,1,4,30.57,8097.43,355,1,0,0,1,1,0
62,1,0,1,3878,1,2,1,11,81.0,3004.15,380,0,1,1,3,7,1
13,1,1,1,1033,1,0,1,9,1398.24,36768.95,376,1,0,1,2,7,1
50,0,0,0,6286,0,2,2,4,311.14,29068.86,801,1,1,1,2,7,1
42,0,0,0,6286,1,1,1,15,30.72,49847.15,377,0,1,0,1,0,0
18,1,0,0,6286,0,2,2,25,311.72,23609.92,729,1,0,1,4,2,1
37,0,0,0,6286,2,1,2,9,34.49,17730.5,391,0,1,0,1,7,0
10,1,0,0,6286,1,1,1,12,501.1,11369.05,347,1,1,0,1,0,1
62,1,0,1,5436,2,0,2,5,657.75,24163.72,387,1,1,0,1,7,0
30,1,0,0,6286,2,2,0,13,50.63,16345.77,799,0,1,0,1,1,0
59,1,0,0,6286,1,2,1,13,33.78,90026.83,347,0,1,0,1,6,0
41,0,1,1,570,2,2,1,14,75.92,20523.96,351,1,0,0,1,2,1
59,0,2,0,6286,0,1,0,20,33.04,6788.61,347,0,1,0,1,1,1
20,1,0,1,6041,0,2,0,11,150.96,15461.62,350,1,0,0,1,5,0
45,1,1,1,756,2,1,0,10,1184.12,7909.16,800,1,1,1,3,3,1
44,0,0,1,3032,2,1,0,16,510.74,5754.55,802,0,1,1,3,7,1
23,0,0,1,2408,2,2,2,12,48.86,48102.67,387,0,1,1,3,0,1
24,1,0,0,6286,1,2,1,6,49.78,24255.14,353,0,1,0,1,7,0
14,0,1,1,1309,1,2,0,24,382.65,31798.05,374,0,1,1,0,2,0
42,1,1,1,1816,0,1,1,5,107.29,8281.33,729,0,1,1,4,2,0
41,0,1,1,3009,2,0,0,11,1582.262194145604,17165.18,360,1,1,0,1,8,0
42,0,1,0,6286,0,2,0,3,371.28,12805.76,802,1,0,1,4,1,1
11,0,1,1,4681,1,2,0,16,532.8,26154.78,354,0,1,1,3,2,1
21,0,0,1,5623,1,2,0,15,32.31,95822.78,355,1,0,0,1,8,0
36,0,2,1,5377,2,2,1,21,31.52,28147.66,794,0,1,1,0,2,0
44,1,1,0,6286,0,2,1,3,389.8,11636.59,403,1,0,1,3,2,1
45,1,1,0,6286,1,0,2,16,409.11,45419.11,347,1,0,1,4,1,0
35,0,1,1,3854,2,1,1,12,41.66,8443.99,351,0,1,1,4,2,0
23,0,2,1,2055,2,1,0,3,95.32,27931.37,380,1,0,1,4,0,1
60,1,1,0,6286,2,2,1,11,34.2,28604.52,802,1,0,0,1,7,0
54,0,0,1,6286,2,2,1,17,31.41,22672.99,375,0,1,1,2,1,1
46,1,1,0,6286,0,0,2,10,484.42,61833.21,347,1,0,1,0,4,0
40,1,0,0,6286,1,2,0,10,163.89,17784.95,794,0,1,0,1,0,1
64,0,0,1,3819,0,2,1,18,129.24,28323.11,351,0,1,0,1,3,1
58,1,0,1,3078,2,0,0,15,804.19,5000.83,350,1,1,0,1,0,0
47,0,0,0,6286,1,2,0,15,31.67,11439.85,350,1,0,0,1,1,1
49,0,0,0,6286,2,1,0,5,191.15,42430.95,802,1,0,1,2,1,0
22,1,0,1,4809,0,2,1,13,142.81,27995.54,802,1,0,1,0,7,1
45,0,2,0,6286,1,2,1,13,226.13,24462.35,802,1,0,1,2,3,1
28,0,2,0,6286,0,2,0,13,112.4,39128.1,351,0,1,0,1,3,0
35,1,0,0,6286,1,2,2,14,261.13,6877.77,351,0,1,0,1,0,1
63,0,2,1,1283,0,0,0,9,520.59,26233.65,351,1,0,1,2,2,0
31,0,0,1,5044,0,2,0,10,231.86,47452.31,351,1,0,1,4,0,1
22,0,1,1,4351,0,2,0,15,280.15,29414.79,403,1,0,0,1,1,1
24,1,0,1,6286,1,1,1,1,794.89,33336.66,350,0,1,0,1,1,1
14,0,1,1,289,0,1,0,8,671.05,13323.37,800,1,0,0,1,7,1
26,0,0,1,5469,0,1,2,10,32.71,93200.59,358,0,1,0,1,6,0
36,1,1,1,5752,0,2,0,22,156.83,1470.78,358,0,1,1,2,2,1
31,0,0,1,3588,0,1,2,11,336.38,17988.8,372,1,0,1,0,1,1
58,0,1,1,69,0,1,0,19,198.28,2180.21,377,0,1,1,0,3,0
44,1,0,1,2112,1,1,1,16,120.16,32968.04,358,0,1,1,4,3,1
14,1,0,0,6286,1,2,1,23,43.72,43276.97,377,0,1,1,3,0,0
19,1,0,0,6286,2,1,0,22,271.55,35668.91,800,1,0,0,1,2,1
59,1,2,0,6286,1,1,0,14,313.69,4009.93,380,0,1,0,1,7,1
31,1,1,1,496,1,1,1,22,973.0408102987528,41094.29,350,0,1,1,3,0,1
56,1,1,1,441,2,1,1,9,754.03,7485.06,355,1,0,0,1,0,1
53,0,0,1,6286,0,1,0,15,55.98,8590.52,358,1,0,0,1,0,0
11,0,1,0,6286,2,2,0,6,166.56,14551.23,801,0,1,1,2,2,0
