age,gender,region_category,membership_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
58,F,Town,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,5,30.99,44719.38,21.0,No,Yes,No,Not Applicable,Poor Website,0
45,F,City,No Membership,Yes,CID40755,Gift Vouchers/Coupons,Desktop,Fiber_Optic,3,114.64,26081.4,19.0,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,1
22,M,City,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,6,299.71,14734.48,23.0,No,Yes,No,Not Applicable,Poor Customer Service,1
56,M,Town,Silver Membership,Yes,CID20677,Without Offers,Smartphone,Mobile_Data,21,47.88,29823.39,35.34620193523317,No,Yes,No,Not Applicable,Poor Product Quality,0
33,M,Village,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,13,218.54,13989.39,14.0,No,Yes,No,Not Applicable,Too many ads,1
17,M,Town,Silver Membership,Yes,CID46508,Credit/Debit Card Offers,Desktop,Mobile_Data,15,258.8,21118.83,12.0,Yes,Yes,No,Not Applicable,Too many ads,0
60,F,Town,Basic Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,13,148.44,31841.98,Error,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
62,F,Town,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,11,216.68,9606.93,19.0,No,Yes,No,Not Applicable,Products always in Stock,0
46,M,Town,Gold Membership,Yes,CID47693,Credit/Debit Card Offers,Desktop,Mobile_Data,15,31.42,42394.9,6.0,Yes,No,Yes,Unsolved,Too many ads,1
34,F,City,Gold Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,6,1072.3864824921775,40540.73,6.0,Yes,No,Yes,No Information Available,No reason specified,1
34,F,Village,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,14,380.27,35432.75,10.0,Yes,Yes,No,Not Applicable,Poor Customer Service,1
64,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,14,33.1,22681.22,29.0,No,Yes,No,Not Applicable,Poor Website,1
62,M,Town,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,16,31.17,28532.73,24.0,Yes,No,Yes,Solved,No reason specified,0
56,F,City,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,17,180.6,11392.96,20.0,No,Yes,No,Not Applicable,Poor Customer Service,0
40,M,City,Premium Membership,Yes,CID4693,Gift Vouchers/Coupons,Desktop,Mobile_Data,4,34.95,14092.96,Error,No,Yes,No,Not Applicable,Poor Customer Service,0
23,F,City,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,5,183.85,32928.4,17.0,Yes,No,Yes,Unsolved,Too many ads,1
54,F,Town,Gold Membership,Yes,CID25020,Credit/Debit Card Offers,Both,Fiber_Optic,4,712.81,40521.56,Error,Yes,Yes,Yes,Unsolved,Quality Customer Care,0
56,M,City,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,12,142.16,48572.79,20.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
63,M,Town,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,19,115.81,30868.4,Error,No,Yes,Yes,Solved,Poor Product Quality,1
61,M,Town,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,19,327.44,4474.57,19.0,Yes,No,Yes,Solved,No reason specified,1
10,F,Village,Basic Membership,Yes,CID1978,Credit/Debit Card Offers,Smartphone,Wi-Fi,16,198.34,15853.7,12.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
33,F,Town,Gold Membership,Yes,CID12814,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15,75.86,44981.51,5.0,Yes,No,No,Not Applicable,Poor Website,1
57,M,City,Gold Membership,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,12,155.03,4616.81,9.0,No,Yes,No,Not Applicable,Poor Website,0
56,F,City,Basic Membership,Yes,CID61407,Gift Vouchers/Coupons,Desktop,Mobile_Data,9,513.93,30349.42,19.0,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
48,F,Town,Gold Membership,Yes,CID13859,Credit/Debit Card Offers,Smartphone,Wi-Fi,7,350.13,9674.53,25.0,Yes,No,No,Not Applicable,Too many ads,0
53,F,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,9,1182.2693760433394,2333.78,21.0,No,Yes,Yes,Solved,No reason specified,1
27,M,Town,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,16,79.25,31323.53,11.0,Yes,No,Yes,No Information Available,Poor Website,1
33,F,Village,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,2,217.29,11355.78,7.0,Yes,No,No,Not Applicable,Quality Customer Care,0
13,M,City,Gold Membership,Yes,CID12281,Gift Vouchers/Coupons,Desktop,Mobile_Data,22,513.45,13725.25,18.0,No,Yes,No,Not Applicable,Poor Website,1
37,M,City,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,14,264.35,49496.33,15.0,No,Yes,No,Not Applicable,Too many ads,1
37,F,Town,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,11,197.68,14567.71,17.0,No,Yes,Yes,Solved,Poor Website,1
36,F,Town,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,11,183.99,19479.45,17.0,No,Yes,Yes,Solved,Poor Customer Service,1
22,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13,30.41,20749.5,29.0,No,Yes,Yes,No Information Available,Poor Product Quality,1
42,M,City,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,15,346.38,37723.35,21.0,No,Yes,Yes,No Information Available,Poor Customer Service,0
24,F,City,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,7,401.4,4710.13,7.0,Yes,Yes,No,Not Applicable,Poor Product Quality,1
62,F,City,Basic Membership,Yes,CID12689,Without Offers,Both,Fiber_Optic,11,571.69,12644.22,19.0,No,Yes,Yes,Unsolved,Poor Product Quality,1
10,F,Village,Gold Membership,Yes,CID50208,Without Offers,Desktop,Mobile_Data,11,851.8,89064.76,13.0,Yes,Yes,No,Not Applicable,Quality Customer Care,0
15,M,City,No Membership,Yes,CID34379,Without Offers,Both,Mobile_Data,7,889.34,49254.0,6.0,Yes,Yes,No,Not Applicable,Too many ads,1
12,M,City,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,14,354.33,3054.89,8.0,Yes,Yes,No,Not Applicable,Poor Website,1
27,M,City,Platinum Membership,Yes,CID42403,Credit/Debit Card Offers,Desktop,Fiber_Optic,6,229.56,45338.84,17.0,No,Yes,No,Not Applicable,No reason specified,0
42,F,Town,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,16,34.57,40717.12,42.56993204528183,Yes,No,No,Not Applicable,Poor Website,0
48,F,City,Silver Membership,Yes,CID46737,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10,1207.63,5420.41,13.0,Yes,No,No,Not Applicable,Poor Product Quality,1
60,M,City,Basic Membership,Yes,CID266,Without Offers,Smartphone,Mobile_Data,16,527.64,44802.54,21.0,No,Yes,Yes,Solved in Follow-up,Too many ads,1
29,M,Village,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12,420.02,41014.06,28.0,No,Yes,Yes,Unsolved,Poor Product Quality,1
16,M,Village,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,20,33.39,17015.46,13.0,Yes,No,No,Not Applicable,Poor Product Quality,1
43,F,City,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,6,36.77,29595.25,17.0,No,Yes,Yes,Solved,No reason specified,0
64,F,Town,Premium Membership,Yes,CID55917,Credit/Debit Card Offers,Both,Mobile_Data,8,624.42,46175.65,13.0,Yes,No,Yes,Solved in Follow-up,User Friendly Website,0
22,F,City,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,12,72.28,2814.63,Error,No,Yes,Yes,Solved,Too many ads,0
59,F,Town,Basic Membership,Yes,CID6537,Without Offers,Desktop,Fiber_Optic,12,152.67,48774.35,12.0,Yes,No,No,Not Applicable,No reason specified,1
35,F,City,Gold Membership,Yes,CID63148,Credit/Debit Card Offers,Smartphone,Wi-Fi,1,724.03,11176.01,21.0,Yes,Yes,No,Not Applicable,Poor Product Quality,1
50,M,Town,No Membership,Yes,CID25183,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20,140.81,44442.55,14.0,Yes,No,No,Not Applicable,Poor Customer Service,1
52,F,City,Silver Membership,Yes,CID8166,Gift Vouchers/Coupons,Smartphone,Wi-Fi,23,75.39,44212.86,10.0,No,Yes,Yes,Solved in Follow-up,Poor Website,0
55,F,Town,Gold Membership,Yes,CID655,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16,258.65,31121.82,24.0,Yes,Yes,No,Not Applicable,Too many ads,0
19,F,Town,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,24,32.49,9113.26,Error,No,Yes,No,Not Applicable,Poor Website,1
44,M,Village,Platinum Membership,Yes,xxxxxxxx,Without Offers,Desktop,Wi-Fi,5,31.44,23240.21,9.0,No,Yes,No,Not Applicable,Poor Product Quality,0
30,F,Town,No Membership,Yes,CID23527,Gift Vouchers/Coupons,Desktop,Fiber_Optic,8,1056.92,27441.29,25.0,No,Yes,No,Not Applicable,Too many ads,1
45,F,Town,Basic Membership,Yes,CID33155,Gift Vouchers/Coupons,Both,Fiber_Optic,11,574.32,39836.38,7.0,No,Yes,No,Not Applicable,Too many ads,1
23,F,City,Gold Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,11,160.23,3169.24,29.0,No,Yes,Yes,Solved,No reason specified,1
54,F,City,No Membership,Yes,CID40219,Credit/Debit Card Offers,Desktop,Wi-Fi,13,358.95,4974.26,8.0,Yes,No,Yes,Solved in Follow-up,Too many ads,1
47,F,City,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,13,322.97,46604.98,14.0,Yes,No,Yes,Solved,Too many ads,1
40,M,Town,No Membership,Yes,CID24183,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,11,520.81,34457.59,27.0,Yes,No,Yes,No Information Available,Too many ads,1
45,F,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13,373.1,43515.79,20.0,Yes,No,No,Not Applicable,Poor Product Quality,1
58,F,Village,Premium Membership,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,7,34.24,27313.59,10.0,No,Yes,Yes,No Information Available,Poor Website,0
13,F,City,Premium Membership,Yes,CID32040,Without Offers,Desktop,Fiber_Optic,19,188.98,6294.71,9.0,No,Yes,Yes,Unsolved,Too many ads,0
35,F,Town,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Both,Mobile_Data,18,292.53,91375.32,10.0,No,Yes,No,Not Applicable,User Friendly Website,0
56,F,City,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16,159.56,34876.14,10.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
11,F,Town,Silver Membership,Yes,CID33253,Without Offers,Smartphone,Wi-Fi,17,607.22,44726.82,11.0,Yes,Yes,No,Not Applicable,Poor Customer Service,1
35,M,City,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,14,31.88,13849.41,21.0,Yes,No,Yes,Solved in Follow-up,No reason specified,1
61,M,Town,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,15,151.12,11762.87,3.0,No,Yes,No,Not Applicable,User Friendly Website,0
44,M,City,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,19,138.51,11103.44,14.0,No,Yes,No,Not Applicable,Poor Product Quality,0
13,F,Town,Basic Membership,Yes,CID4534,Without Offers,Both,Fiber_Optic,14,442.56,26360.05,21.0,Yes,Yes,Yes,Solved in Follow-up,No reason specified,1
62,F,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13,494.16,2467.57,15.0,No,Yes,No,Not Applicable,No reason specified,1
34,M,City,Platinum Membership,Yes,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,18,35.96,37367.81,24.0,Yes,No,No,Not Applicable,Poor Customer Service,0
34,F,City,Gold Membership,Yes,CID56396,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13,931.153894965954,22437.12,15.0,No,Yes,No,Not Applicable,Too many ads,0
23,F,City,Gold Membership,Yes,CID49639,Gift Vouchers/Coupons,Smartphone,Mobile_Data,3,34.4,47743.81,15.0,No,Yes,Yes,No Information Available,Poor Website,1
16,M,Town,Silver Membership,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,21,227.12,83185.39,1.0,No,Yes,Yes,No Information Available,User Friendly Website,0
19,M,City,Platinum Membership,Yes,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,8,84.29,12966.94,29.0,No,Yes,Yes,Unsolved,Poor Website,0
58,F,Town,No Membership,Yes,CID52815,Credit/Debit Card Offers,Desktop,Wi-Fi,16,34.88,20769.2,19.0,Yes,No,Yes,Solved in Follow-up,Poor Website,1
17,M,City,No Membership,Yes,CID35699,Without Offers,Both,Mobile_Data,17,447.66,12357.59,25.0,No,Yes,Yes,No Information Available,Too many ads,1
57,F,City,No Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,13,144.15,4086.49,12.0,Yes,No,No,Not Applicable,Poor Customer Service,1
19,M,City,Gold Membership,Yes,CID50081,Without Offers,Smartphone,Fiber_Optic,9,102.23,2962.58,26.0,Yes,No,Yes,Solved,No reason specified,0
47,M,City,No Membership,Yes,CID41748,Credit/Debit Card Offers,Both,Wi-Fi,3,437.41,14274.37,26.0,No,Yes,No,Not Applicable,No reason specified,1
39,M,Town,Platinum Membership,Yes,CID13188,Without Offers,Smartphone,Mobile_Data,5,774.12,82857.64,Error,Yes,Yes,No,Not Applicable,User Friendly Website,0
49,F,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,9,362.18,10190.08,18.0,Yes,No,No,Not Applicable,No reason specified,1
10,F,City,Silver Membership,Yes,CID9050,Credit/Debit Card Offers,Smartphone,Mobile_Data,14,819.3374041428008,47652.56,25.0,No,Yes,No,Not Applicable,Poor Customer Service,0
51,F,City,Silver Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,19,376.14,89760.72,2.0,Yes,No,No,Not Applicable,User Friendly Website,0
60,M,Village,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,19,33.72,38677.17,12.0,No,Yes,Yes,No Information Available,Poor Website,0
56,M,City,Gold Membership,Yes,CID25811,Without Offers,Both,Wi-Fi,5,304.27,82957.02,6.0,Yes,No,No,Not Applicable,Quality Customer Care,0
24,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,9,123.84,4486.95,28.0,No,Yes,Yes,Solved,Poor Product Quality,1
34,M,Town,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,20,180.02,25905.98,22.0,Yes,No,No,Not Applicable,Poor Product Quality,0
14,F,Town,Gold Membership,Yes,CID18220,Credit/Debit Card Offers,Smartphone,Mobile_Data,11,65.64,31440.28,9.0,No,Yes,No,Not Applicable,Too many ads,0
35,F,Town,Premium Membership,Yes,CID24361,Credit/Debit Card Offers,Smartphone,Mobile_Data,15,927.54,39693.91,23.0,No,Yes,Yes,Solved,Poor Customer Service,0
46,F,City,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,16,86.37,30102.89,1.0,No,Yes,Yes,No Information Available,User Friendly Website,0
32,F,Town,Premium Membership,Yes,CID14725,Gift Vouchers/Coupons,Desktop,Wi-Fi,8,95.38,29681.02,20.0,Yes,No,No,Not Applicable,No reason specified,0
47,F,Town,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10,140.85,25011.8,Error,Yes,No,No,Not Applicable,No reason specified,1
12,M,Village,Gold Membership,Yes,CID47293,Without Offers,Desktop,Fiber_Optic,15,32.25,81514.55,7.0,No,Yes,Yes,No Information Available,Products always in Stock,0
22,F,Town,No Membership,Yes,CID18456,Credit/Debit Card Offers,Desktop,Wi-Fi,17,541.56,41579.62,19.0,Yes,No,No,Not Applicable,No reason specified,1
40,M,City,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,14,345.71,6265.65,17.0,Yes,No,Yes,Unsolved,Poor Website,0
38,M,Town,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,15,147.27,47886.75,23.0,No,Yes,Yes,Solved in Follow-up,Too many ads,1
13,M,Town,Premium Membership,No,xxxxxxxx,Without Offers,Both,Fiber_Optic,9,226.1,27074.85,7.0,No,Yes,Yes,Solved in Follow-up,No reason specified,0
30,M,Village,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15,113.63,86708.81,16.0,Yes,No,No,Not Applicable,Reasonable Price,0
13,F,City,Premium Membership,Yes,CID10977,Credit/Debit Card Offers,Desktop,Wi-Fi,14,2382.73,20080.92,29.0,Yes,No,Yes,Solved in Follow-up,Poor Website,0
12,M,Town,Platinum Membership,Yes,CID24516,Gift Vouchers/Coupons,Desktop,Fiber_Optic,8,128.53,31107.06,-10.04167614081878,Yes,No,Yes,Unsolved,Reasonable Price,0
21,F,Town,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,13,58.92,25321.71,21.0,Yes,No,No,Not Applicable,Poor Customer Service,0
28,M,Town,No Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,11,42.09,32052.49,17.0,Yes,No,No,Not Applicable,Poor Product Quality,1
45,F,City,No Membership,Yes,CID13325,Without Offers,Both,Mobile_Data,16,545.7,25448.15,12.0,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
42,M,Town,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,7,31.12,13906.13,13.0,Yes,No,Yes,No Information Available,Poor Customer Service,1
17,M,City,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,14,30.97,13926.88,7.0,Yes,No,No,Not Applicable,Poor Website,1
28,F,City,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,10,68.75,6932.75,5.0,Yes,No,No,Not Applicable,Poor Website,1
64,M,Town,Gold Membership,Yes,CID18051,Credit/Debit Card Offers,Desktop,Mobile_Data,5,46.73,84192.62,Error,Yes,No,Yes,Solved in Follow-up,Reasonable Price,0
32,F,City,Gold Membership,Yes,CID33230,Without Offers,Desktop,Fiber_Optic,12,33.28,8319.79,22.0,No,Yes,No,Not Applicable,No reason specified,0
20,M,City,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,4,146.2,49633.81,25.0,Yes,No,No,Not Applicable,Poor Product Quality,0
52,M,Town,Platinum Membership,Yes,CID17682,Gift Vouchers/Coupons,Smartphone,Wi-Fi,5,57.83,64474.61,3.0,Yes,No,No,Not Applicable,Reasonable Price,0
55,M,Town,Basic Membership,Yes,CID26477,Without Offers,Both,Wi-Fi,14,587.14,1993.07,22.0,No,Yes,No,Not Applicable,Poor Website,1
41,F,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,3,31.83,2597.14,10.0,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
20,F,Village,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,16,186.63,20070.92,8.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
52,F,Village,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,5,291.87,49288.1,13.0,Yes,No,No,Not Applicable,Reasonable Price,0
61,F,Town,Basic Membership,Yes,CID17051,Without Offers,Desktop,Fiber_Optic,20,289.26,14937.44,10.0,Yes,Yes,Yes,Solved in Follow-up,Poor Website,1
20,F,City,Platinum Membership,Yes,CID57305,Gift Vouchers/Coupons,Smartphone,Mobile_Data,4,1766.84,39520.36,7.0,No,Yes,No,Not Applicable,Poor Customer Service,0
13,F,City,Premium Membership,Yes,CID27109,Gift Vouchers/Coupons,Desktop,Mobile_Data,20,197.26,30681.27,Error,Yes,No,Yes,Solved,Poor Website,0
20,M,Village,Silver Membership,Yes,CID35382,Without Offers,Smartphone,Fiber_Optic,6,97.39,28938.41,8.0,Yes,No,Yes,Solved,Poor Product Quality,0
23,F,City,No Membership,Yes,CID59895,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11,615.47,47593.93,24.0,Yes,No,Yes,Unsolved,Poor Website,1
42,M,City,Silver Membership,Yes,CID20193,Without Offers,Desktop,Wi-Fi,15,581.63,22879.92,24.0,No,Yes,No,Not Applicable,Poor Customer Service,0
50,F,Village,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,9,303.47,890.58,15.0,Yes,No,No,Not Applicable,Poor Customer Service,1
64,M,Town,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,18,396.11,27777.98,16.0,Yes,No,No,Not Applicable,Quality Customer Care,0
23,M,Village,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,11,248.56,8851.22,7.0,Yes,Yes,No,Not Applicable,No reason specified,1
34,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,7,33.97,4956.05,27.0,Yes,No,No,Not Applicable,Too many ads,1
45,M,Village,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,14,192.12,25524.89,27.0,Yes,No,Yes,Unsolved,No reason specified,1
43,M,Village,Premium Membership,Yes,CID37193,Without Offers,Smartphone,Wi-Fi,14,100.31,45425.31,Error,No,Yes,No,Not Applicable,No reason specified,0
63,F,Town,Silver Membership,Yes,CID48361,Gift Vouchers/Coupons,Desktop,Wi-Fi,2,784.03,14351.7,14.0,Yes,Yes,No,Not Applicable,Poor Customer Service,0
60,M,Town,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,21,339.25,37728.08,16.0,No,Yes,No,Not Applicable,Poor Customer Service,1
41,M,City,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,19,33.28,29451.35,6.0,No,Yes,Yes,Solved,Too many ads,1
58,F,Town,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,12,32.76,77589.07,5.0,No,Yes,No,Not Applicable,Quality Customer Care,0
24,F,Town,No Membership,Yes,xxxxxxxx,Credit/Debit Card Offers,Both,Mobile_Data,15,535.89,20588.26,17.0,No,Yes,Yes,Solved,Too many ads,1
32,M,Town,Gold Membership,Yes,CID4405,Credit/Debit Card Offers,Both,Mobile_Data,23,684.21,5127.04,19.0,No,Yes,Yes,No Information Available,User Friendly Website,0
38,M,City,No Membership,Yes,CID57427,Without Offers,Smartphone,Wi-Fi,10,896.277489138148,32342.28,19.0,Yes,No,Yes,Solved in Follow-up,No reason specified,1
34,M,Town,Basic Membership,Yes,CID60560,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17,30.04,27470.02,21.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
61,M,Village,Premium Membership,Yes,CID902,Credit/Debit Card Offers,Smartphone,Fiber_Optic,9,72.92,35802.2,12.0,Yes,No,No,Not Applicable,Reasonable Price,0
19,M,Village,Basic Membership,Yes,CID63697,Without Offers,Smartphone,Mobile_Data,3,504.46,41929.75,23.0,No,Yes,No,Not Applicable,Poor Product Quality,1
43,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,11,61.75,35392.37,25.0,Yes,No,Yes,Solved,Poor Product Quality,1
34,F,Town,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,17,270.3,32500.57,12.0,Yes,Yes,Yes,Solved,Quality Customer Care,0
64,M,Town,Premium Membership,Yes,CID60446,Gift Vouchers/Coupons,Smartphone,Wi-Fi,20,235.01,47886.8,Error,Yes,No,No,Not Applicable,Poor Customer Service,0
41,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,16,32.66,36257.95,Error,No,Yes,No,Not Applicable,Poor Customer Service,1
54,F,Town,Gold Membership,Yes,CID19393,Credit/Debit Card Offers,Smartphone,Fiber_Optic,9,143.89,88595.35,5.0,Yes,No,No,Not Applicable,Reasonable Price,0
26,M,City,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16,53.19,16853.63,27.0,Yes,No,No,Not Applicable,Too many ads,1
