age,gender,region_category,membership_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
18,0,1,0,1,6286,1,1,0,17,104.07,49671.76,349,516.84,0,1,1,0,0,1
40,0,2,3,0,6286,1,2,1,10,188.29,60289.71,354,776.26,0,1,0,1,4,0
50,0,1,4,0,6286,0,2,1,16,133.95,35231.65,802,730.01,0,1,0,1,2,0
26,0,0,0,0,6286,2,1,1,9,34.47,37470.44,358,378.3654238910293,1,0,1,2,3,1
51,1,0,4,1,6042,0,0,1,18,399.28,22369.34,802,782.67,1,0,0,1,0,0
15,0,2,5,0,6286,2,2,1,14,31.53,47615.78,799,358.3895725132154,0,1,0,1,1,0
46,0,1,0,0,6286,0,1,0,10,1383.552373756839,29766.22,802,618.97,1,0,0,1,0,1
18,0,2,4,1,3357,1,2,2,6,1053.6,3425.72,729,763.04,1,1,1,3,0,0
36,1,1,0,0,6286,0,1,1,15,165.78,32542.2,374,550.48,1,0,0,1,1,1
42,1,1,0,1,3434,1,2,0,9,427.49,49606.14,376,933.3194126851636,1,0,1,4,3,1
59,1,1,1,1,2610,2,1,0,13,31.75,59920.57,347,800.78,0,1,1,3,6,0
53,0,0,5,1,3196,2,1,0,18,1098.78,45240.62,799,743.71,1,1,0,1,0,0
25,1,1,4,0,6286,1,0,1,17,214.1,97418.32,351,844.98,1,1,1,4,8,0
44,0,1,2,0,6286,1,1,2,15,315.93,41150.29,353,564.75,0,1,1,0,7,1
32,0,0,0,0,6286,2,2,2,17,31.75,22460.71,349,527.8,1,0,1,0,7,1
57,1,1,0,0,6286,2,1,2,17,271.03,43134.55,403,551.01,1,1,0,1,2,1
14,0,1,5,0,6286,0,2,2,12,31.12,16276.47,377,971.1355092932388,1,0,1,4,3,0
47,0,1,2,1,5069,2,1,0,16,214.45,7533.85,799,578.39,1,0,1,2,0,1
64,0,1,1,0,6286,0,1,2,4,34.01,37707.07,351,798.51,1,0,1,3,3,0
11,1,0,4,1,2389,1,1,2,6,342.19,34397.67,410,767.75,1,0,1,0,6,0
15,0,1,2,1,6286,2,1,2,9,135.86,35156.84,353,550.27,1,0,1,0,2,1
50,0,0,3,0,6286,0,2,0,19,33.26,24603.12,800,716.85,0,1,0,1,0,0
49,0,1,2,0,6286,2,2,1,13,173.18,40060.71,376,521.19,1,1,1,4,7,1
18,0,0,1,1,1926,1,2,0,6,175.02,45214.9,582,704.31,1,0,1,2,6,0
57,1,0,4,0,6286,0,2,1,15,173.59,24448.01,346,756.83,0,1,0,1,6,0
47,0,0,4,1,3375,2,2,2,9,34.68,38512.43,351,708.86,0,1,1,2,7,0
58,1,1,2,1,1429,2,1,0,12,33.6,16370.15,802,658.6,0,1,0,1,3,1
46,1,1,1,0,6286,2,2,0,16,121.51,34687.6,376,779.37,0,1,1,0,0,0
12,1,1,0,0,6286,0,2,0,14,362.61,29490.97,729,256.51890074971556,1,0,0,1,7,1
53,1,0,2,1,2401,2,1,0,23,48.71,39845.45,802,696.64,1,0,1,2,1,1
30,0,1,3,1,4321,2,2,1,10,294.19,64897.12,353,788.91,0,1,1,0,4,0
48,1,1,0,1,5647,1,2,0,14,32.12,20828.13,347,653.71,0,1,1,0,2,1
31,1,0,0,0,6286,1,1,1,22,32.4,19886.14,346,588.69,1,0,1,2,0,1
61,1,1,5,0,6286,0,2,1,7,32.97,9905.95,799,1173.0807938271264,0,1,0,1,0,0
21,0,2,2,1,2139,0,1,2,12,30.23,24347.66,357,648.72,1,0,0,1,0,1
21,0,1,5,1,565,1,1,2,16,90.11,2006.96,355,750.92,0,1,1,0,1,0
29,0,0,2,1,420,1,2,0,14,32.49,12385.15,382,1090.5680436113155,0,1,0,1,7,1
33,1,0,5,0,6286,1,1,1,8,252.29,31978.4,372,679.81,0,1,1,3,7,1
37,0,0,2,0,6286,1,2,1,20,118.6,13783.56,377,705.77,0,1,1,0,7,1
33,0,0,2,1,238,1,2,0,15,57.28,17516.18,802,635.03,1,0,1,3,3,1
15,0,0,1,1,5260,2,1,2,14,52.89,8008.97,358,767.63,0,1,1,3,2,0
17,0,1,5,0,6286,1,1,1,9,342.39,14706.93,802,723.75,1,0,1,4,0,0
34,0,0,0,0,6286,1,2,0,12,264.92,19849.18,565,616.15,0,1,0,1,2,1
58,1,0,0,0,6286,1,1,2,12,32.93,7086.82,350,620.57,1,0,0,1,2,1
19,1,2,2,1,6286,0,2,1,5,996.99,36167.95,380,698.57,0,1,1,2,3,1
40,1,1,5,0,6286,2,1,2,9,108.82,2713.82,351,693.81,1,0,0,1,1,1
17,0,2,1,1,3147,1,1,0,15,137.08,20875.18,382,694.16,0,1,0,1,2,1
12,0,1,2,1,265,0,1,0,6,225.36,35793.3,801,655.56,0,1,1,3,1,1
17,0,1,5,0,6286,0,1,2,20,66.74,38376.94,350,720.94,1,0,1,2,1,0
61,1,1,4,1,354,0,1,0,18,49.96,16244.27,351,779.5,1,0,1,3,2,0
53,1,0,2,1,1811,1,1,1,12,32.46,34639.61,353,694.61,1,0,0,1,7,1
57,0,0,4,1,6286,0,1,0,23,45.86,34049.22,729,716.53,1,0,1,3,2,0
55,1,1,4,1,1952,2,0,0,21,251.3,8239.88,355,738.98,1,0,1,2,0,0
52,1,1,2,1,6286,2,2,2,6,34.62,25290.82,800,600.53,1,0,0,1,7,1
41,1,1,2,1,515,1,1,0,14,65.68,41814.9,347,602.08,0,1,0,1,3,1
60,1,0,2,0,6286,2,1,2,15,55.09,31020.45,354,625.58,0,1,0,1,7,1
26,0,0,3,1,6286,2,1,1,4,42.99,16199.75,374,749.88,0,1,0,1,7,0
18,1,0,2,0,6286,1,1,0,6,30.78,4555.22,802,670.97,0,1,1,4,2,1
43,1,0,4,1,3894,1,1,0,6,548.84,15818.48,410,738.58,1,1,0,1,8,0
16,0,0,2,0,6286,1,2,2,10,133.91,7152.41,355,517.93,0,1,1,2,7,1
10,1,1,3,1,3884,2,0,0,12,316.66,14032.49,800,792.14,1,1,1,4,8,0
39,0,2,1,1,4793,0,2,0,9,107.13,92046.13,802,746.09,0,1,1,3,8,0
27,0,1,3,0,6286,0,1,2,19,52.54,13416.25,800,773.49,0,1,0,1,4,0
21,1,0,1,0,6286,0,2,1,9,168.34,7434.96,382,761.75,0,1,0,1,3,0
47,0,1,2,1,2208,1,2,1,16,105.64,45119.06,355,636.64,1,0,0,1,1,1
57,1,0,3,0,6286,2,1,2,11,373.51,84770.55,360,753.43,1,0,0,1,6,0
29,0,0,1,0,6286,0,1,2,19,325.05,33657.65,403,607.41,1,1,1,2,7,1
59,1,1,5,0,6286,2,1,0,18,188.96,13833.47,380,341.3450313264642,0,1,1,4,1,1
30,1,0,3,0,6286,0,0,2,16,243.36,31204.84,800,736.54,1,0,0,1,2,0
15,0,1,5,1,1459,1,2,2,15,400.67,3168.53,375,712.0,0,1,1,2,7,1
18,1,1,0,0,6286,0,1,1,16,67.4,38665.07,729,642.6,1,0,0,1,1,1
14,1,1,1,1,1041,1,1,1,11,786.87,993.35,800,794.87,1,1,1,0,1,0
30,1,0,0,0,6286,1,2,1,18,33.89,7090.72,350,338.69507930384736,1,0,1,3,0,1
11,1,0,0,0,6286,2,1,0,23,80.73,2453.08,351,697.06,1,0,1,4,3,1
41,0,0,3,1,2874,0,1,2,4,292.84,30910.57,358,799.81,1,0,0,1,1,0
10,1,0,5,0,6286,0,2,0,19,105.3,3483.55,351,724.41,0,1,0,1,2,0
22,0,1,4,1,2301,2,1,2,11,153.39635094959908,71712.27,802,777.13,1,0,1,2,5,0
55,0,0,5,0,6286,2,1,2,14,357.8,38237.46,794,707.72,1,0,1,4,5,0
14,0,1,1,0,6286,0,1,0,13,233.44,8194.46,295,772.71,1,0,1,3,8,0
12,1,2,1,0,6286,0,0,0,18,427.59,31661.48,357,682.56,1,0,1,2,0,1
19,1,0,0,0,6286,1,1,2,16,457.76,14611.38,349,975.0889971407972,0,1,0,1,3,1
25,1,0,1,1,879,0,1,0,12,79.92,42037.19,802,645.11,1,0,0,1,1,1
60,1,1,0,1,5255,2,1,1,19,34.51,38878.26,380,644.47,1,0,0,1,7,1
60,0,2,1,0,6286,2,1,2,10,400.66,51126.64,346,702.58,1,1,1,3,5,0
55,1,0,1,1,1480,2,1,2,19,671.2,40148.94,346,615.13,1,0,1,4,0,1
52,1,1,2,0,6286,1,2,0,10,33.9,44480.89,357,641.07,1,0,1,3,2,1
17,0,0,1,0,6286,1,2,0,14,255.3,49673.49,729,229.4335615468132,1,0,1,0,7,0
32,0,0,0,1,5404,2,1,0,12,245.72,28447.64,403,612.34,1,0,0,1,0,1
62,0,2,5,1,2165,0,2,0,9,2217.1959908643103,9743.22,729,712.22,0,1,0,1,2,1
34,1,1,2,0,6286,0,1,2,7,43.63,4339.28,358,553.12,0,1,1,2,0,1
14,0,0,0,1,2136,2,1,2,11,34.04,29152.32,391,522.93,1,0,1,0,2,1
60,0,1,5,0,6286,1,2,2,6,455.85,31868.48,346,716.77,1,0,1,3,7,1
25,1,1,5,1,2693,1,1,1,18,274.44,45374.75,358,750.69,1,0,0,1,6,0
47,1,0,1,1,4830,2,2,2,8,882.54,32166.81,382,504.8832698627338,0,1,0,1,3,0
60,0,2,1,0,6286,2,1,0,2,186.19,9573.23,794,778.7,0,1,0,1,6,0
64,1,1,0,1,4885,1,2,2,15,46.58,26086.37,374,690.28,1,0,0,1,1,1
53,1,1,2,1,2711,2,1,0,12,269.36,10195.33,715,663.63,1,0,1,2,0,1
23,0,1,5,1,6286,0,2,2,8,198.34,10896.94,801,772.62,0,1,1,3,1,0
32,0,0,5,0,6286,0,1,2,10,260.14,74224.24,357,709.43,1,0,0,1,5,0
60,1,1,4,0,6286,2,2,2,18,102.01,24690.54,346,752.62,1,0,0,1,3,0
56,0,0,3,1,2901,2,2,1,14,604.74,47637.06,354,798.71,1,1,0,1,1,0
18,1,0,3,1,2099,1,1,0,22,84.8,44306.73,794,714.02,1,0,1,2,0,0
26,0,1,1,1,5248,0,2,2,10,2705.756607747297,30393.05,376,634.22,0,1,0,1,1,1
44,1,1,5,0,6286,1,2,0,24,158.0,37803.56,372,722.44,0,1,1,0,7,0
12,1,0,2,1,3458,0,2,1,5,97.54,1681.54,358,513.11,1,0,1,4,7,1
59,0,1,3,0,6286,2,1,1,12,121.96,62350.1,355,782.33,1,0,0,1,4,0
27,0,0,0,1,2996,0,2,1,12,826.33,12740.1,387,655.92,0,1,0,1,0,1
24,0,0,0,0,6286,0,1,2,15,171.66,16385.2,355,548.39,1,0,0,1,7,1
17,1,1,5,0,6286,2,1,2,8,66.95,1606.16,752,645.41,0,1,0,1,1,1
37,1,1,1,1,4479,1,2,0,18,43.49,28846.26,794,789.45,0,1,0,1,3,0
61,0,2,4,1,3908,1,0,2,6,2061.14,22977.97,391,722.63,1,0,1,3,1,0
58,0,0,4,0,6286,2,1,2,9,78.84,39608.12,358,743.28,1,0,1,3,0,0
16,0,0,2,1,6286,0,0,2,21,255.56,5280.83,377,679.15,1,1,0,1,1,1
48,1,1,0,1,4353,0,1,1,22,571.2,35596.95,380,624.91,1,0,1,4,7,1
31,1,2,2,0,6286,2,0,1,5,402.07,38819.88,372,633.94,0,1,0,1,3,1
36,0,0,4,1,1186,1,2,2,4,1501.91,34685.56,351,753.98,1,0,0,1,5,0
39,0,2,1,1,748,2,2,1,14,106.14,9600.75,354,1104.4923231761218,1,0,1,0,4,0
60,0,2,5,0,6286,0,1,1,11,1061.0588600150847,32331.93,375,1027.7691090198723,1,0,1,3,2,0
56,0,0,2,0,6286,1,2,2,18,197.6,15952.44,380,566.24,0,1,0,1,2,1
54,0,0,1,1,1945,1,1,1,20,104.88,32020.12,801,747.45,0,1,0,1,2,0
14,1,0,2,1,6286,2,0,0,1,1012.96,25453.98,349,577.86,1,1,0,1,2,1
22,1,1,5,1,2663,2,1,0,9,304.77,38784.57,346,642.63,0,1,1,2,1,1
12,0,2,3,0,6286,1,1,0,5,34.89,44179.24,582,999.412544036778,0,1,0,1,8,0
49,1,0,2,1,6286,2,1,0,3,149.65,6558.29,358,590.08,1,0,1,4,7,1
62,0,0,1,0,6286,1,1,0,11,321.3,45237.8,801,965.0253133616012,1,0,0,1,7,1
26,1,2,0,0,6286,1,1,2,21,143.14,37764.12,355,603.82,0,1,0,1,0,1
43,0,1,3,1,6286,2,2,2,21,32.91,27209.45,375,764.67,1,0,1,3,7,0
32,1,1,5,1,2303,0,1,2,17,119.62,8338.44,355,635.72,1,0,0,1,2,1
55,1,0,4,0,6286,2,1,2,11,239.93,20680.01,380,769.3,1,0,0,1,7,0
14,0,0,0,0,6286,2,2,1,16,261.96,38999.82,351,343.2873125873091,1,0,0,1,0,1
38,1,0,0,0,6286,0,1,1,7,38.03,24897.66,375,570.89,1,0,1,4,7,1
47,1,0,0,1,5892,0,0,0,15,766.5,1428.52,349,595.81,0,1,1,4,3,1
28,1,2,1,1,6253,1,0,0,5,775.91,67900.15,353,735.33,0,1,1,4,6,0
40,1,1,4,1,4154,0,2,2,2,642.73,41438.18,353,695.8244355465558,1,1,0,1,7,0
63,1,1,1,0,6286,1,2,2,14,331.72,29087.8,801,634.17,0,1,0,1,0,1
18,0,2,4,1,4497,2,2,0,16,1142.0209135004984,77272.72,350,833.23,0,1,0,1,4,0
56,0,0,0,1,192,2,1,1,7,170.58,20003.4,800,673.48,1,0,0,1,2,1
11,0,2,0,0,6286,0,2,0,9,233.29,22307.72,802,612.82,1,1,1,0,7,1
14,1,1,2,0,6286,0,2,2,22,193.72,7336.97,353,1103.9937467786533,1,0,1,0,0,1
62,1,2,2,1,5646,1,0,0,18,624.01,20474.31,357,513.28,0,1,1,4,3,1
49,0,1,1,0,6286,1,1,2,14,36.4,60085.0,799,719.86,1,0,0,1,4,0
51,0,0,2,1,4037,1,2,0,15,704.51,39251.85,346,968.4487399342372,1,1,1,4,0,1
24,0,2,3,1,5191,0,2,2,13,184.46,31104.08,391,712.26,0,1,1,0,0,0
57,0,0,0,1,474,2,2,2,15,982.93,17155.8,346,508.03,0,1,0,1,7,1
34,1,0,3,1,4466,0,0,0,6,1092.3,17650.65,355,770.25,1,1,0,1,7,0
46,1,1,3,1,1801,0,1,1,3,110.44,35258.54,346,826.68,0,1,0,1,6,0
57,0,1,1,0,6286,2,2,0,18,204.36,12328.24,801,1145.7875297746182,0,1,0,1,5,0
36,1,0,5,1,4984,2,2,2,15,294.17,33258.91,729,528.3800445451831,1,0,0,1,1,0
53,1,2,5,0,6286,1,1,0,18,84.23,41669.51,351,742.41,1,0,0,1,7,0
48,0,1,2,1,6286,0,1,1,20,1585.36,36990.59,801,694.51,0,1,1,4,1,1
21,0,1,0,1,5043,1,2,1,19,34.07,47663.39,794,611.78,0,1,0,1,7,1
15,0,2,3,0,6286,1,1,0,15,285.91,1916.7,403,748.91,0,1,0,1,0,0
61,1,1,2,0,6286,2,1,0,18,110.86,46748.15,376,572.79,1,0,1,3,1,1
19,0,0,4,0,6286,1,2,1,10,242.25,24814.73,376,776.17,1,0,1,2,0,0
56,1,0,1,1,2684,0,1,2,19,162.87,11798.24,751,787.38,0,1,0,1,2,0
62,1,1,2,0,6286,2,1,0,16,37.16,43402.29,801,612.54,0,1,1,4,0,1
16,1,1,2,1,5668,1,1,2,15,36.24,21372.21,729,537.64,0,1,0,1,7,1
15,0,1,1,1,383,1,2,2,11,149.01,35358.32,375,885.3852071371342,0,1,0,1,7,1
16,0,0,3,0,6286,0,2,0,13,51.41,31988.56,380,764.47,1,0,1,0,2,0
14,0,2,3,1,5073,2,0,2,19,557.4,8325.46,357,756.87,0,1,1,3,6,0
38,0,1,2,1,1393,2,0,0,16,1921.43,36662.07,403,1175.5342707861694,1,0,0,1,1,1
47,0,2,3,0,6286,1,1,2,10,323.12,27325.44,353,500.55822526835226,1,0,0,1,6,0
32,1,0,1,1,1571,2,2,0,8,81.98,42647.61,802,467.76007718477433,1,0,0,1,3,0
47,0,2,4,1,2879,1,0,2,19,219.53,5237.38,801,714.41,0,1,1,3,0,0
51,0,0,3,1,5358,2,2,2,17,228.41,49272.47,372,759.33,0,1,1,3,2,0
27,0,2,2,0,6286,2,2,2,13,144.2,49132.29,729,639.49,1,0,0,1,1,1
56,1,1,2,0,6286,0,2,1,12,87.18,28587.15,767,666.8,1,0,1,0,7,1
38,0,0,1,0,6286,1,1,1,12,340.0,83349.14,357,1100.9337336221,1,1,0,1,5,0
26,1,1,4,1,471,1,2,0,15,156.53,14042.28,350,766.3,0,1,0,1,0,0
15,0,1,2,1,4378,1,2,0,16,57.22,36164.1,355,594.23,0,1,1,2,3,1
52,0,1,3,0,6286,0,1,0,22,36.0,29221.25,391,757.9,0,1,1,3,3,0
48,1,0,1,0,6286,0,1,0,5,360.82,18181.51,372,755.6,1,0,1,0,3,0
56,1,0,4,1,1680,0,1,0,7,186.63,22677.78,346,760.99,0,1,1,0,0,0
61,0,0,5,0,6286,2,2,1,14,101.09,17388.47,802,609.8,0,1,1,2,2,1
50,1,0,4,1,709,0,2,1,19,57.71,35201.1,358,1074.979507519316,0,1,0,1,7,0
33,0,0,2,0,6286,0,2,0,18,136.42,45512.52,376,716.42,1,0,0,1,7,1
37,1,1,1,0,6286,0,2,0,14,108.14,2513.2,382,790.2,0,1,0,1,7,0
22,0,1,0,0,6286,0,1,1,12,320.2,29948.3,374,668.58,0,1,1,3,3,1
18,1,0,2,0,6286,0,1,2,17,944.4121095400714,6719.81,355,633.41,1,0,0,1,0,1
53,0,2,5,1,6286,0,2,2,15,818.69,16790.36,802,615.84,1,1,1,0,2,1
58,1,1,1,0,6286,0,1,1,21,132.91,85722.69,794,1259.5092845261474,0,1,1,3,4,0
12,1,2,2,1,15,2,2,2,3,180.94,7628.47,349,653.68,1,0,0,1,3,1
16,0,1,5,0,6286,2,1,1,7,131.17,16773.64,346,726.97,1,0,0,1,1,0
28,0,0,1,1,2515,2,2,0,8,46.33,53312.6,582,704.9,1,0,0,1,8,0
56,1,2,0,0,6286,1,2,2,17,110.65,18880.88,801,611.01,0,1,1,0,2,1
42,0,0,0,1,4181,1,1,0,5,279.88,42499.98,42,569.11,1,1,0,1,7,1
54,0,0,1,0,6286,1,1,0,3,62.93,6196.63,800,706.77,0,1,1,4,2,0
62,1,2,1,0,6286,0,0,2,15,205.65,24640.45,801,250.5023427793033,1,0,1,0,1,1
54,0,1,2,0,6286,1,2,1,7,32.05,15945.09,354,631.95,1,0,0,1,1,1
58,0,1,5,1,2149,1,0,2,15,695.68,16779.45,801,754.09,1,1,1,2,4,0
46,0,0,2,1,229,0,2,1,3,1250.9924245259704,34765.3,350,682.76,0,1,0,1,2,1
44,1,2,3,1,1487,0,2,2,8,80.34,6435.87,799,722.36,0,1,1,4,2,0
43,0,0,0,0,6286,2,2,2,9,33.38,3011.31,403,655.73,1,0,1,2,0,1
18,1,1,0,0,6286,1,1,2,5,146.78,49288.89,387,694.26,1,0,1,4,1,1
47,0,1,5,0,6286,0,1,1,20,34.24,25397.92,403,704.87,1,0,0,1,7,1
46,0,2,1,0,6286,0,2,2,11,108.86,11352.86,355,711.62,1,0,0,1,1,0
55,0,2,0,0,6286,1,2,2,9,182.79,3062.72,375,618.26,1,0,1,4,0,1
55,1,1,0,1,1856,2,1,2,11,282.84,21633.96,800,538.14,0,1,0,1,3,1
20,1,1,0,1,3418,1,1,2,13,67.19,35265.53,353,565.0,0,1,0,1,0,1
21,1,1,5,0,6286,0,1,1,13,51.72,49359.42,349,759.39,0,1,1,2,7,0
31,1,1,1,1,2597,0,2,1,10,79.84,29623.62,799,619.87,0,1,1,3,1,1
44,0,0,2,1,3952,2,2,0,17,30.13,41339.9,802,1311.9923350921151,1,0,1,2,0,1
58,1,2,0,1,1161,0,1,2,10,48.52,37830.32,349,702.23,0,1,0,1,1,1
62,1,1,4,0,6286,0,1,2,21,305.7,34431.66,377,706.83,1,1,1,3,7,0
10,0,0,1,1,1801,2,2,2,9,38.1,15399.02,403,640.97,1,0,1,4,0,1
13,1,1,1,0,6286,1,2,0,12,236.69,40700.29,382,681.04,0,1,0,1,1,1
46,1,1,5,0,6286,1,2,0,3,1049.4223531700657,37963.34,353,738.12,1,0,1,0,7,0
20,0,0,2,1,4249,0,1,0,6,1635.5,25371.91,358,950.7949817003567,1,1,0,1,7,1
39,1,1,1,1,1927,1,1,0,8,64.53,25395.46,374,648.84,1,0,0,1,0,1
32,0,0,5,0,6286,1,1,2,15,488.97,13015.04,802,745.84,0,1,0,1,3,0
55,1,0,3,1,2487,1,1,2,9,100.84,27412.42,355,728.13,0,1,0,1,1,0
36,0,1,2,0,6286,1,1,1,20,217.52,45019.4,802,538.32,1,1,1,3,0,1
49,1,1,5,1,4300,1,0,2,9,529.31,43567.7,382,1030.4380234926912,0,1,1,2,0,0
20,1,1,1,0,6286,2,2,0,20,173.05,42884.28,353,731.12,0,1,0,1,1,0
51,1,1,0,0,6286,1,2,1,22,44.77,49443.13,802,688.97,0,1,1,4,7,1
22,1,0,5,1,166,1,2,0,16,214.45,48737.24,374,740.86,1,0,1,2,7,0
49,0,2,2,0,6286,0,1,2,14,79.31,24274.13,403,644.48,1,0,0,1,1,1
19,1,0,1,1,30,1,1,1,19,35.64,48294.92,377,785.35,1,0,1,2,7,0
49,1,1,5,1,516,2,2,0,20,34.88,21644.35,354,623.36,0,1,1,2,3,1
50,1,0,0,0,6286,2,0,0,7,497.96,28490.98,355,652.39,0,1,0,1,1,1
35,0,1,3,1,5302,0,1,2,8,341.8964448353786,4958.12,801,732.73,1,1,0,1,7,0
47,1,1,5,0,6286,2,1,0,21,133.17,14004.43,391,674.4,1,0,1,4,7,1
33,1,0,3,0,6286,1,2,2,8,43.98,20457.51,346,739.51,0,1,0,1,3,0
42,1,1,2,1,6286,0,2,0,12,39.49,49881.91,800,698.13,1,0,0,1,3,1
26,1,1,4,1,6028,2,2,1,16,191.12,17638.66,358,727.55,1,0,1,0,0,0
32,1,0,2,0,6286,1,0,0,13,343.59,10637.78,374,578.05,1,0,0,1,2,1
63,1,0,5,1,4627,1,2,1,13,258.38,2977.17,380,723.42,1,0,0,1,3,0
64,0,1,0,1,2806,1,2,0,13,72.81,38154.33,377,512.04,1,0,1,3,0,1
43,1,0,3,1,6286,1,2,1,3,764.68,24969.86,377,773.8,1,1,1,4,2,0
49,0,1,0,0,6286,2,1,1,17,130.24,37208.21,802,632.15,0,1,0,1,3,1
63,1,0,1,0,6286,2,2,2,13,397.68,59378.24,346,728.2,1,1,1,3,8,0
44,1,1,1,0,6286,2,0,1,8,404.89,35526.78,403,715.45,1,0,1,4,1,0
41,0,0,2,1,455,2,1,2,13,120.3,25088.5,794,577.93,1,0,0,1,1,1
28,1,0,3,1,4873,0,0,2,6,572.91,47608.54,372,768.11,1,1,0,1,0,0
43,0,1,1,0,6286,0,1,0,13,47.13,32705.31,347,757.06,0,1,0,1,2,0
56,1,0,1,0,6286,2,2,1,13,58.08,42250.64,355,1060.4779049032386,0,1,1,2,1,1
10,0,1,1,0,6286,0,2,1,13,162.71,4668.72,349,752.76,1,0,0,1,2,0
18,0,2,0,0,6286,2,1,2,11,123.55,25244.8,380,670.5,1,0,0,1,0,1
41,0,1,5,1,1999,2,1,1,4,627.17,78466.82,353,774.97,1,1,1,3,6,0
47,1,1,1,1,6286,2,1,0,11,128.98,9746.28,351,629.39,1,0,1,3,0,1
51,1,0,5,1,6286,2,2,1,13,64.05,7536.91,729,686.79,0,1,0,1,0,1
29,0,0,2,0,6286,0,0,1,9,315.83,38255.23,802,612.76,1,1,0,1,7,1
42,1,0,3,0,6286,0,2,0,9,101.91,19345.51,802,726.19,0,1,1,0,0,0
17,0,0,4,0,6286,0,2,2,8,200.19,24611.12,347,793.92,0,1,0,1,6,0
26,0,1,5,1,2287,2,2,1,17,81.27,26792.43,799,723.31,1,0,0,1,2,0
38,0,0,3,1,1734,0,0,1,4,700.27,38371.42,802,1004.6265972833104,1,1,0,1,1,0
12,0,2,4,1,3159,1,0,0,15,545.23,86035.25,349,826.93,1,1,0,1,5,0
63,0,1,0,0,6286,0,2,1,19,59.88,24331.79,403,213.6842474587913,1,0,0,1,3,1
28,0,0,4,1,5620,0,1,2,9,76.86,34587.01,802,727.24,1,0,1,3,2,0
39,1,0,3,0,6286,2,2,2,10,325.0,26488.96,802,331.0793584900897,1,1,1,0,7,0
51,0,0,0,0,6286,2,2,2,8,45.4,25098.06,387,647.46,1,0,0,1,3,1
33,0,0,1,1,2856,1,1,0,11,92.69,8012.79,794,709.7,1,0,0,1,1,1
32,0,2,2,0,6286,2,1,0,15,31.39,31666.49,387,623.91,1,0,0,1,2,1
12,1,1,2,1,4176,0,2,1,19,341.34,42920.35,802,717.44,1,0,1,4,3,1
38,0,1,3,1,1793,2,0,0,5,1022.65,78493.41,410,766.92,1,0,1,0,6,0
51,0,1,4,0,6286,1,2,2,23,189.91,89806.22,347,794.32,0,1,1,0,6,0
59,0,0,0,0,6286,0,2,0,23,45.25,23644.06,375,517.62,1,0,1,3,1,1
50,0,2,0,0,6286,2,1,2,14,474.87,36132.08,376,615.11,1,1,1,3,0,1
17,1,2,0,0,6286,1,2,2,11,346.34,35217.62,375,699.51,0,1,0,1,2,1
63,0,2,4,0,6286,0,2,0,3,231.05,58028.69,312,832.7,0,1,0,1,6,0
62,0,1,2,0,6286,2,2,2,24,31.98,8742.57,403,687.5,0,1,0,1,3,1
14,0,1,3,0,6286,0,0,0,11,310.03,44615.92,800,703.97,1,0,1,0,3,0
54,1,2,3,0,6286,1,2,1,19,1121.1852124044035,80245.04,265,813.67,0,1,0,1,4,0
25,0,2,2,0,6286,2,1,2,12,218.8,2787.56,347,706.43,1,0,1,3,7,1
40,1,1,5,0,6286,1,1,0,20,31.86,21474.39,377,661.9,0,1,1,2,3,1
27,0,1,1,0,6286,1,2,1,14,268.43,54270.9,802,813.66,1,1,1,4,8,0
13,1,0,3,1,4827,2,1,2,15,1364.479788772256,30459.83,801,741.54,0,1,1,3,7,0
37,0,0,0,1,6024,1,2,1,23,69.48,45355.09,353,551.82,0,1,1,4,2,1
15,1,2,0,1,3393,0,1,2,13,240.92,37832.99,802,1176.6721760155488,0,1,1,3,2,1
18,0,1,1,0,6286,1,2,2,13,265.54,9226.48,380,686.74,0,1,0,1,0,1
43,1,0,0,1,3857,1,2,2,4,38.9,11686.44,574,650.79,1,0,1,4,2,1
16,1,0,0,1,6286,1,2,2,7,810.6,13051.86,729,653.81,0,1,0,1,1,1
21,0,2,4,0,6286,2,2,1,10,138.17,13006.36,350,786.76,1,0,0,1,2,0
47,1,2,2,0,6286,2,2,0,17,32.96,46314.12,802,664.88,1,0,1,4,0,1
10,1,0,5,1,3529,0,2,1,3,82.85,45855.37,801,474.6634566208087,1,0,1,0,1,0
22,0,1,1,1,450,2,1,2,2,68.85,16636.5,336,714.32,1,0,0,1,5,0
22,1,0,4,0,6286,1,0,2,6,342.69,4931.91,336,752.75,0,1,0,1,6,0
63,0,0,2,1,4259,1,2,1,16,31.48,40032.83,799,606.02,0,1,0,1,1,1
47,1,1,5,1,6286,1,1,2,8,72.42,3175.22,391,793.45,1,0,1,2,0,0
54,0,2,1,0,6286,2,0,1,6,226.56,43977.92,354,606.11,1,1,1,3,1,1
60,0,1,1,0,6286,1,2,1,13,90.06,46402.04,799,702.67,1,0,0,1,6,0
34,0,0,3,1,772,1,1,0,23,398.13,7281.63,794,710.76,1,0,0,1,4,0
13,0,1,5,1,614,1,2,0,20,98.23,35237.98,358,670.47,0,1,1,4,1,1
26,1,1,1,0,6286,1,0,1,12,420.68,7049.7,802,787.83,0,1,0,1,5,0
